Feel free to place comments here.


!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
!!! Warning:  This is a KLT data file.  Do not modify below this line !!!

------------------------------
KLT Feature Table
------------------------------

nFrames = 44, nFeatures = 500

feature |          frame
    371 | (317.0,338.0)= 2558 (322.2,330.2)=    0 (323.8,323.2)=    0 (328.1,314.9)=    0 (331.2,308.5)=    0 (327.9,306.5)=    0 (318.4,307.9)=    0 (305.9,307.2)=    0 (294.7,310.4)=    0 (279.2,314.2)=    0 (262.6,318.8)=    0 (245.4,323.2)=    0 (229.5,323.1)=    0 (209.0,319.7)=    0 (194.8,318.6)=    0 (180.9,318.5)=    0 (168.1,318.4)=    0 (158.8,321.3)=    0 (145.7,322.1)=    0 (130.3,324.1)=    0 (120.4,326.2)=    0 (112.6,328.3)=    0 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    372 | (291.0,352.0)= 2557 (296.1,344.5)=    0 (297.5,337.4)=    0 (301.4,328.8)=    0 (304.1,322.6)=    0 (301.0,320.6)=    0 (291.1,322.4)=    0 (278.1,322.3)=    0 (266.5,325.6)=    0 (250.6,329.6)=    0 (233.4,334.6)=    0 (215.9,339.5)=    0 (199.1,339.5)=    0 (177.9,336.6)=    0 (163.3,335.4)=    0 (149.2,335.2)=    0 (135.9,335.4)=    0 (126.2,338.4)=    0 (112.5,339.5)=    0 ( 96.4,341.7)=    0 ( 86.3,343.8)=    0 ( 78.2,346.8)=    0 ( 70.0,352.6)=    0 ( 59.8,357.2)=    0 ( 48.4,365.9)=    0 ( 33.7,368.8)=    0 ( 24.3,361.3)=    0 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 
    373 | (299.0,365.0)= 2517 (304.5,357.6)=    0 (305.7,350.8)=    0 (309.6,342.5)=    0 (312.5,336.3)=    0 (309.4,334.3)=    0 (299.6,336.2)=    0 (286.9,336.1)=    0 (275.5,339.4)=    0 (260.1,343.3)=    0 (243.5,348.4)=    0 (226.4,353.4)=    0 (210.1,353.7)=    0 (189.2,350.8)=    0 (175.0,349.9)=    0 (161.3,349.7)=    0 (148.1,349.8)=    0 (138.4,353.0)=    0 (125.2,354.1)=    0 (109.4,356.3)=    0 ( 99.6,358.5)=    0 ( 91.7,361.4)=    0 ( 83.6,367.2)=    0 ( 73.8,371.5)=    0 ( 62.4,380.1)=    0 ( 47.6,382.6)=    0 ( 38.4,375.4)=    0 ( 30.6,376.4)=    0 ( 26.7,377.1)=    0 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 
    374 | (574.0,468.0)= 2512 (580.6,462.0)=    0 (584.0,456.7)=    0 (589.1,449.5)=    0 (593.8,443.8)=    0 (594.6,441.8)=    0 (588.5,442.7)=    0 (580.7,442.2)=    0 (573.1,444.6)=    0 (563.2,447.4)=    0 (551.6,451.6)=    0 (538.7,455.4)=    0 (527.7,455.0)=    0 (514.1,452.5)=    0 (504.7,451.6)=    0 (495.8,451.7)=    0 (487.1,452.7)=    0 (480.9,456.2)=    0 (472.6,458.4)=    0 (463.4,461.3)=    0 (458.8,463.8)=    0 (456.2,466.7)=    0 (451.1,471.3)=    0 (445.6,475.7)=    0 (435.5,483.1)=    0 (422.5,485.8)=    0 (416.2,480.2)=    0 (409.0,481.6)=    0 (405.8,482.8)=    0 (397.0,479.9)=    0 (388.4,477.9)=    0 (387.6,474.1)=    0 (388.0,476.6)=    0 (390.0,481.8)=    0 (389.5,487.5)=    0 (386.3,490.8)=    0 (381.8,491.9)=    0 (372.6,494.6)=    0 (363.1,497.0)=    0 (354.4,496.2)=    0 (348.2,495.7)=    0 (336.5,494.0)=    0 (328.4,493.2)=    0 (332.6,494.0)=    0 
    375 | (211.0,171.0)= 2507 (216.5,161.4)=    0 (217.1,152.5)=    0 (220.5,142.6)=    0 (222.6,134.9)=    0 (217.1,131.4)=    0 (203.7,133.0)=    0 (186.3,131.5)=    0 (171.1,134.6)=    0 (150.3,137.5)=    0 (128.1,141.7)=    0 (106.2,147.0)=    0 ( 84.3,145.5)=    0 ( 56.5,140.4)=    0 ( 37.5,138.0)=    0 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 
    376 | (427.0,492.0)= 2500 (432.7,485.8)=    0 (434.7,480.1)=    0 (438.8,472.7)=    0 (442.4,467.3)=    0 (441.2,466.1)=    0 (433.3,468.0)=    0 (423.0,468.7)=    0 (414.0,472.1)=    0 (401.5,476.5)=    0 (412.7,472.2)=    0 (398.8,476.9)=    0 (385.7,477.2)=    0 (369.5,475.6)=    0 (358.3,475.6)=    0 (347.2,476.3)=    0 (336.8,477.4)=    0 (328.6,481.1)=    0 (317.9,483.6)=    0 (305.9,487.1)=    0 (298.8,490.1)=    0 (294.0,493.8)=    0 (287.4,498.8)=    0 (279.5,503.8)=    0 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    377 | (326.0,181.0)= 2500 (331.8,172.3)=    0 (333.9,163.7)=    0 (338.0,153.9)=    0 (340.7,146.3)=    0 (337.2,142.5)=    0 (326.7,143.0)=    0 (312.7,140.6)=    0 (300.4,142.6)=    0 (283.0,144.8)=    0 (264.0,148.4)=    0 (244.8,152.7)=    0 (226.6,150.9)=    0 (203.7,145.0)=    0 (187.5,142.3)=    0 (172.2,140.4)=    0 (158.3,138.8)=    0 (147.9,141.3)=    0 (133.2,140.7)=    0 (115.8,140.7)=    0 (104.6,141.1)=    0 ( 95.1,142.1)=    0 ( 85.4,147.9)=    0 ( 73.8,151.6)=    0 ( 60.9,161.8)=    0 ( 44.7,165.3)=    0 ( 34.5,156.8)=    0 ( 25.6,158.5)=    0 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 
    378 | (276.0,194.0)= 2484 (281.6,185.2)=    0 (282.9,176.5)=    0 (286.5,166.8)=    0 (289.2,159.4)=    0 (284.9,155.8)=    0 (273.3,156.8)=    0 (257.9,155.2)=    0 (244.3,158.2)=    0 (226.1,160.8)=    0 (206.2,164.6)=    0 (186.2,169.7)=    0 (167.0,168.5)=    0 (142.1,163.0)=    0 (125.1,160.7)=    0 (108.9,159.4)=    0 ( 93.6,158.1)=    0 ( 82.1,160.6)=    0 ( 66.4,160.1)=    0 ( 47.2,160.7)=    0 ( 34.9,162.1)=    0 ( 24.1,163.5)=    0 ( 38.0,153.7)=    0 ( 25.9,157.9)=    0 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 
    379 | (317.0,314.0)= 2441 (322.7,306.4)=    0 (324.4,299.0)=    0 (328.5,290.2)=    0 (331.4,283.7)=    0 (328.4,281.3)=    0 (318.3,282.8)=    0 (305.4,282.0)=    0 (294.1,285.0)=    0 (278.3,288.5)=    0 (261.3,292.8)=    0 (243.9,297.6)=    0 (227.3,296.7)=    0 (206.4,293.3)=    0 (192.0,291.7)=    0 (178.3,291.3)=    0 (165.2,291.0)=    0 (155.2,294.0)=    0 (141.8,294.7)=    0 (126.0,296.3)=    0 (116.0,298.2)=    0 (108.1,300.6)=    0 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    380 | (157.0,371.0)= 2439 (161.5,363.1)=    0 (161.6,355.7)=    0 (164.7,347.0)=    0 (166.3,340.9)=    0 (161.3,339.8)=    0 (150.0,342.0)=    0 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    381 | ( 90.0,561.0)= 2437 ( 93.9,553.8)=    0 ( 93.5,547.4)=    0 ( 96.3,539.5)=    0 ( 98.1,534.3)=    0 ( 92.9,534.8)=    0 ( 81.5,538.7)=    0 ( 65.8,541.5)=    0 ( 52.5,547.2)=    0 ( 34.1,554.4)=    0 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 
    382 | (478.0,452.0)= 2427 (484.0,445.8)=    0 (486.8,440.1)=    0 (491.6,432.7)=    0 (495.6,427.1)=    0 (495.6,425.1)=    0 (488.8,426.4)=    0 (480.3,425.9)=    0 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    383 | (138.0,341.0)= 2426 (142.6,332.5)=    0 (142.6,325.0)=    0 (145.5,316.4)=    0 (147.2,310.0)=    0 (141.0,308.7)=    0 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    384 | (519.0,797.0)= 2403 (524.4,792.0)=    0 (524.6,788.1)=    0 (526.6,781.7)=    0 (529.4,777.9)=    0 (525.8,781.5)=    0 (513.5,787.3)=    0 (498.8,793.0)=    0 (485.5,800.8)=    0 (489.2,795.9)=    0 (489.8,792.0)=    0 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 ( -1.0, -1.0)=   -3 
    385 | (264.0,376.0)= 2397 (269.1,368.5)=    0 (270.3,361.5)=    0 (273.8,353.1)=    0 (276.3,347.2)=    0 (272.9,345.5)=    0 (262.8,347.7)=    0 (249.3,347.7)=    0 (237.2,351.4)=    0 (221.3,355.9)=    0 (203.6,361.4)=    0 (186.0,366.6)=    0 (168.8,366.7)=    0 (168.5,369.0)=    0 (153.9,368.3)=    0 (139.7,368.3)=    0 (126.5,368.5)=    0 (116.8,371.8)=    0 (103.1,373.0)=    0 ( 87.0,375.5)=    0 ( 77.2,377.9)=    0 ( 69.0,381.1)=    0 ( 60.8,386.8)=    0 ( 50.8,391.4)=    0 ( 39.6,400.0)=    0 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    386 | (264.0,335.0)= 2394 (269.3,327.3)=    0 (270.6,319.9)=    0 (274.0,311.3)=    0 (276.6,304.7)=    0 (272.6,302.7)=    0 (262.1,304.7)=    0 (248.0,304.6)=    0 (235.6,308.1)=    0 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    387 | (281.0,353.0)= 2386 (286.5,345.5)=    0 (287.8,338.5)=    0 (291.3,330.1)=    0 (294.2,323.7)=    0 (290.9,321.9)=    0 (280.9,323.6)=    0 (267.6,323.6)=    0 (255.5,327.1)=    0 (239.5,331.1)=    0 (222.2,336.0)=    0 (204.6,341.2)=    0 (187.6,341.3)=    0 (166.2,338.4)=    0 (151.1,337.3)=    0 (136.8,337.2)=    0 (123.4,337.3)=    0 (113.2,340.2)=    0 ( 99.2,341.3)=    0 ( 82.7,343.5)=    0 ( 72.2,345.7)=    0 ( 63.6,348.7)=    0 ( 55.1,354.3)=    0 ( 44.7,358.7)=    0 ( 33.2,367.5)=    0 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 ( -1.0, -1.0)=   -4 
    388 | (522.0,479.0)= 2381 (528.1,473.0)=    0 (530.9,467.5)=    0 (535.6,460.2)=    0 (539.8,454.6)=    0 (540.0,453.1)=    0 (532.9,454.3)=    0 (524.2,454.2)=    0 (516.2,457.1)=    0 (505.2,460.7)=    0 (515.3,456.5)=    0 (502.0,460.4)=    0 (490.4,460.2)=    0 (476.1,458.2)=    0 (466.2,457.5)=    0 (456.8,457.8)=    0 (447.6,458.8)=    0 (440.9,462.3)=    0 (431.9,464.5)=    0 (421.8,467.5)=    0 (416.7,470.1)=    0 (413.3,473.1)=    0 (407.7,477.9)=    0 (401.5,482.2)=    0 (390.9,489.5)=    0 (377.6,492.0)=    0 (370.8,486.3)=    0 (363.3,487.5)=    0 (359.7,488.6)=    0 (350.5,485.2)=    0 (341.3,482.9)=    0 (339.7,478.9)=    0 (339.8,480.9)=    0 (341.6,485.7)=    0 (341.1,491.1)=    0 (338.0,494.1)=    0 (333.0,494.7)=    0 (323.4,496.6)=    0 (313.3,498.1)=    0 (304.0,496.3)=    0 (295.9,493.7)=    0 (283.8,491.2)=    0 (275.6,490.0)=    0 (278.5,489.5)=    0 
    389 | (566.0,756.0)= 2365 (571.7,751.1)=    0 (572.6,747.1)=    0 (574.9,740.5)=    0 (578.2,736.5)=    0 (575.6,739.0)=    0 (564.3,744.2)=    0 (550.7,748.9)=    0 (538.5,755.9)=    0 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
    390 | (205.0,401.0)= 2364 (209.7,393.6)=    0 (210.3,386.6)=    0 (213.3,378.4)=    0 (215.6,372.3)=    0 (211.3,371.1)=    0 (200.4,373.6)=    0 (185.7,374.5)=    0 (173.3,378.9)=    0 (155.9,384.0)=    0 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 ( -1.0, -1.0)=   -5 
